zip,ssacnty,ssastco,countyname,city,stabbr,state
25686,290,51290,Mingo,Newtown,WV,West Virginia
25688,290,51290,Mingo,North Matewan,WV,West Virginia
25690,290,51290,Mingo,Ragland,WV,West Virginia
25691,290,51290,Mingo,Rawl,WV,West Virginia
25692,290,51290,Mingo,Red Jacket,WV,West Virginia
25696,290,51290,Mingo,Varney,WV,West Virginia
25699,210,51210,Lincoln,Wilsondale,WV,West Virginia
25699,490,51490,Wayne,Wilsondale,WV,West Virginia
25701,050,51050,Cabell,Huntington,WV,West Virginia
25702,050,51050,Cabell,Huntington,WV,West Virginia
25703,050,51050,Cabell,Huntington,WV,West Virginia
25704,490,51490,Wayne,Huntington,WV,West Virginia
25704,050,51050,Cabell,Huntington,WV,West Virginia
25705,050,51050,Cabell,Huntington,WV,West Virginia
25706,050,51050,Cabell,Huntington,WV,West Virginia
25707,050,51050,Cabell,Huntington,WV,West Virginia
25708,050,51050,Cabell,Huntington,WV,West Virginia
25709,050,51050,Cabell,Huntington,WV,West Virginia
25709,490,51490,Wayne,Huntington,WV,West Virginia
25710,050,51050,Cabell,Huntington,WV,West Virginia
25711,050,51050,Cabell,Huntington,WV,West Virginia
25712,050,51050,Cabell,Huntington,WV,West Virginia
25713,050,51050,Cabell,Huntington,WV,West Virginia
25714,050,51050,Cabell,Huntington,WV,West Virginia
25715,050,51050,Cabell,Huntington,WV,West Virginia
25716,050,51050,Cabell,Huntington,WV,West Virginia
25717,050,51050,Cabell,Huntington,WV,West Virginia
25718,050,51050,Cabell,Huntington,WV,West Virginia
25719,050,51050,Cabell,Huntington,WV,West Virginia
25720,050,51050,Cabell,Huntington,WV,West Virginia
25721,050,51050,Cabell,Huntington,WV,West Virginia
25722,050,51050,Cabell,Huntington,WV,West Virginia
25723,050,51050,Cabell,Huntington,WV,West Virginia
25724,050,51050,Cabell,Huntington,WV,West Virginia
25725,050,51050,Cabell,Huntington,WV,West Virginia
25726,050,51050,Cabell,Huntington,WV,West Virginia
25727,050,51050,Cabell,Huntington,WV,West Virginia
25728,050,51050,Cabell,Huntington,WV,West Virginia
25729,050,51050,Cabell,Huntington,WV,West Virginia
25770,050,51050,Cabell,Huntington,WV,West Virginia
25771,050,51050,Cabell,Huntington,WV,West Virginia
25772,050,51050,Cabell,Huntington,WV,West Virginia
25773,050,51050,Cabell,Huntington,WV,West Virginia
25774,050,51050,Cabell,Huntington,WV,West Virginia
25775,050,51050,Cabell,Huntington,WV,West Virginia
25776,050,51050,Cabell,Huntington,WV,West Virginia
25777,050,51050,Cabell,Huntington,WV,West Virginia
25778,050,51050,Cabell,Huntington,WV,West Virginia
25779,050,51050,Cabell,Huntington,WV,West Virginia
25801,400,51400,Raleigh,Beckley,WV,West Virginia
25802,400,51400,Raleigh,Beckley,WV,West Virginia
25810,540,51540,Wyoming,Allen Junction,WV,West Virginia
25811,540,51540,Wyoming,Amigo,WV,West Virginia
25812,090,51090,Fayette,Ansted,WV,West Virginia
25813,400,51400,Raleigh,Beaver,WV,West Virginia
25817,400,51400,Raleigh,Bolt,WV,West Virginia
25818,400,51400,Raleigh,Bradley,WV,West Virginia
25820,270,51270,Mercer,Camp Creek,WV,West Virginia
25823,400,51400,Raleigh,Coal City,WV,West Virginia
25825,400,51400,Raleigh,Cool Ridge,WV,West Virginia
25825,440,51440,Summers,Cool Ridge,WV,West Virginia
25826,540,51540,Wyoming,Corinne,WV,West Virginia
25827,400,51400,Raleigh,Crab Orchard,WV,West Virginia
25831,090,51090,Fayette,Danese,WV,West Virginia
25832,400,51400,Raleigh,Daniels,WV,West Virginia
25833,090,51090,Fayette,Dothan,WV,West Virginia
25836,400,51400,Raleigh,Eccles,WV,West Virginia
25837,090,51090,Fayette,Edmond,WV,West Virginia
25839,400,51400,Raleigh,Fairdale,WV,West Virginia
25840,090,51090,Fayette,Fayetteville,WV,West Virginia
25841,270,51270,Mercer,Flat Top,WV,West Virginia
25843,400,51400,Raleigh,Ghent,WV,West Virginia
25844,400,51400,Raleigh,Glen Daniel,WV,West Virginia
25845,540,51540,Wyoming,Glen Fork,WV,West Virginia
25846,090,51090,Fayette,Glen Jean,WV,West Virginia
25848,540,51540,Wyoming,Glen Rogers,WV,West Virginia
25849,400,51400,Raleigh,Glen White,WV,West Virginia
25851,400,51400,Raleigh,Harper,WV,West Virginia
25853,400,51400,Raleigh,Helen,WV,West Virginia
25854,090,51090,Fayette,Hico,WV,West Virginia
25855,090,51090,Fayette,Hilltop,WV,West Virginia
25857,400,51400,Raleigh,Josephine,WV,West Virginia
25860,400,51400,Raleigh,Lanark,WV,West Virginia
25862,090,51090,Fayette,Lansing,WV,West Virginia
25864,090,51090,Fayette,Layland,WV,West Virginia
25865,400,51400,Raleigh,Lester,WV,West Virginia
25866,090,51090,Fayette,Lochgelly,WV,West Virginia
25868,090,51090,Fayette,Lookout,WV,West Virginia
25870,540,51540,Wyoming,Maben,WV,West Virginia
25871,400,51400,Raleigh,Mabscott,WV,West Virginia
25873,400,51400,Raleigh,Mac Arthur,WV,West Virginia
25875,540,51540,Wyoming,Mc Graws,WV,West Virginia
25876,540,51540,Wyoming,Saulsville,WV,West Virginia
25878,400,51400,Raleigh,Midway,WV,West Virginia
25879,090,51090,Fayette,Minden,WV,West Virginia
25880,400,51400,Raleigh,Mount Hope,WV,West Virginia
25880,090,51090,Fayette,Mount Hope,WV,West Virginia
25882,540,51540,Wyoming,Mullens,WV,West Virginia
25901,100,51100,Gilmer,Oak Hill,WV,West Virginia
25901,090,51090,Fayette,Oak Hill,WV,West Virginia
25902,400,51400,Raleigh,Odd,WV,West Virginia
25902,270,51270,Mercer,Odd,WV,West Virginia
25904,090,51090,Fayette,Pax,WV,West Virginia
25906,400,51400,Raleigh,Piney View,WV,West Virginia
25907,090,51090,Fayette,Prince,WV,West Virginia
25908,400,51400,Raleigh,Princewick,WV,West Virginia
25909,400,51400,Raleigh,Prosperity,WV,West Virginia
25911,400,51400,Raleigh,Raleigh,WV,West Virginia
25913,540,51540,Wyoming,Ravencliff,WV,West Virginia
25915,400,51400,Raleigh,Rhodell,WV,West Virginia
25916,540,51540,Wyoming,Sabine,WV,West Virginia
25917,090,51090,Fayette,Scarbro,WV,West Virginia
25918,400,51400,Raleigh,Shady Spring,WV,West Virginia
25919,400,51400,Raleigh,Skelton,WV,West Virginia
25920,400,51400,Raleigh,Slab Fork,WV,West Virginia
25920,540,51540,Wyoming,Slab Fork,WV,West Virginia
25921,400,51400,Raleigh,Sophia,WV,West Virginia
25922,270,51270,Mercer,Spanishburg,WV,West Virginia
25926,400,51400,Raleigh,Beckley,WV,West Virginia
25927,400,51400,Raleigh,Stanaford,WV,West Virginia
25928,540,51540,Wyoming,Stephenson,WV,West Virginia
25932,400,51400,Raleigh,Surveyor,WV,West Virginia
25936,090,51090,Fayette,Thurmond,WV,West Virginia
25938,090,51090,Fayette,Victor,WV,West Virginia
25942,090,51090,Fayette,Winona,WV,West Virginia
25943,540,51540,Wyoming,Wyco,WV,West Virginia
25951,440,51440,Summers,Hinton,WV,West Virginia
25958,120,51120,Greenbrier,Charmco,WV,West Virginia
25962,090,51090,Fayette,Rainelle,WV,West Virginia
25962,120,51120,Greenbrier,Rainelle,WV,West Virginia
25965,440,51440,Summers,Elton,WV,West Virginia
25966,440,51440,Summers,Green Sulphur Springs,WV,West Virginia
25969,440,51440,Summers,Jumping Branch,WV,West Virginia
25969,400,51400,Raleigh,Jumping Branch,WV,West Virginia
25971,440,51440,Summers,Lerona,WV,West Virginia
25971,270,51270,Mercer,Lerona,WV,West Virginia
25972,120,51120,Greenbrier,Leslie,WV,West Virginia
25976,120,51120,Greenbrier,Meadow Bridge,WV,West Virginia
25976,090,51090,Fayette,Meadow Bridge,WV,West Virginia
25976,440,51440,Summers,Meadow Bridge,WV,West Virginia
25977,440,51440,Summers,Meadow Creek,WV,West Virginia
25978,440,51440,Summers,Nimitz,WV,West Virginia
25979,440,51440,Summers,Pipestem,WV,West Virginia
25979,270,51270,Mercer,Pipestem,WV,West Virginia
25981,120,51120,Greenbrier,Quinwood,WV,West Virginia
25981,330,51330,Nicholas,Quinwood,WV,West Virginia
25984,120,51120,Greenbrier,Rupert,WV,West Virginia
25985,440,51440,Summers,Sandstone,WV,West Virginia
25986,090,51090,Fayette,Spring Dale,WV,West Virginia
25989,400,51400,Raleigh,White Oak,WV,West Virginia
26003,340,51340,Ohio,Wheeling,WV,West Virginia
26003,250,51250,Marshall,Wheeling,WV,West Virginia
26030,040,51040,Brooke,Beech Bottom,WV,West Virginia
26031,250,51250,Marshall,Benwood,WV,West Virginia
26032,040,51040,Brooke,Bethany,WV,West Virginia
26032,340,51340,Ohio,Bethany,WV,West Virginia
26033,250,51250,Marshall,Cameron,WV,West Virginia
26034,140,51140,Hancock,Chester,WV,West Virginia
26035,040,51040,Brooke,Colliers,WV,West Virginia
26036,250,51250,Marshall,Dallas,WV,West Virginia
26037,040,51040,Brooke,Follansbee,WV,West Virginia
26038,250,51250,Marshall,Glen Dale,WV,West Virginia
26039,250,51250,Marshall,Glen Easton,WV,West Virginia
26040,250,51250,Marshall,McMechen,WV,West Virginia
26041,250,51250,Marshall,Moundsville,WV,West Virginia
26047,140,51140,Hancock,New Cumberland,WV,West Virginia
26050,140,51140,Hancock,Newell,WV,West Virginia
26055,250,51250,Marshall,Proctor,WV,West Virginia
26055,510,51510,Wetzel,Proctor,WV,West Virginia
26056,140,51140,Hancock,New Manchester,WV,West Virginia
26058,340,51340,Ohio,Short Creek,WV,West Virginia
26059,340,51340,Ohio,Triadelphia,WV,West Virginia
26060,340,51340,Ohio,Valley Grove,WV,West Virginia
26060,040,51040,Brooke,Valley Grove,WV,West Virginia
26062,140,51140,Hancock,Weirton,WV,West Virginia
26062,040,51040,Brooke,Weirton,WV,West Virginia
26070,040,51040,Brooke,Wellsburg,WV,West Virginia
26074,340,51340,Ohio,West Liberty,WV,West Virginia
26075,040,51040,Brooke,Windsor Heights,WV,West Virginia
26101,520,51520,Wirt,Parkersburg,WV,West Virginia
26101,530,51530,Wood,Parkersburg,WV,West Virginia
26102,530,51530,Wood,Parkersburg,WV,West Virginia
26103,530,51530,Wood,Parkersburg,WV,West Virginia
26104,530,51530,Wood,Parkersburg,WV,West Virginia
26105,530,51530,Wood,Vienna,WV,West Virginia
26106,530,51530,Wood,Parkersburg,WV,West Virginia
26133,170,51170,Jackson,Belleville,WV,West Virginia
26133,530,51530,Wood,Belleville,WV,West Virginia
26134,360,51360,Pleasants,Belmont,WV,West Virginia
26136,060,51060,Calhoun,Big Bend,WV,West Virginia
26137,060,51060,Calhoun,Big Springs,WV,West Virginia
26138,520,51520,Wirt,Brohard,WV,West Virginia
26141,060,51060,Calhoun,Creston,WV,West Virginia
26141,520,51520,Wirt,Creston,WV,West Virginia
26142,530,51530,Wood,Davisville,WV,West Virginia
26143,420,51420,Ritchie,Elizabeth,WV,West Virginia
26143,520,51520,Wirt,Elizabeth,WV,West Virginia
26143,370,51370,Pocahontas,Elizabeth,WV,West Virginia
26143,530,51530,Wood,Elizabeth,WV,West Virginia
26143,170,51170,Jackson,Elizabeth,WV,West Virginia
26146,470,51470,Tyler,Friendly,WV,West Virginia
26146,360,51360,Pleasants,Friendly,WV,West Virginia
26147,060,51060,Calhoun,Grantsville,WV,West Virginia
26147,100,51100,Gilmer,Grantsville,WV,West Virginia
26148,420,51420,Ritchie,Macfarlan,WV,West Virginia
26149,470,51470,Tyler,Middlebourne,WV,West Virginia
26150,530,51530,Wood,Mineral Wells,WV,West Virginia
26151,060,51060,Calhoun,Mount Zion,WV,West Virginia
26152,060,51060,Calhoun,Munday,WV,West Virginia
26152,520,51520,Wirt,Munday,WV,West Virginia
26155,510,51510,Wetzel,New Martinsville,WV,West Virginia
26159,470,51470,Tyler,Paden City,WV,West Virginia
26159,510,51510,Wetzel,Paden City,WV,West Virginia
26160,520,51520,Wirt,Palestine,WV,West Virginia
26161,530,51530,Wood,Petroleum,WV,West Virginia
26161,520,51520,Wirt,Petroleum,WV,West Virginia
26161,420,51420,Ritchie,Petroleum,WV,West Virginia
26162,510,51510,Wetzel,Porters Falls,WV,West Virginia
26164,170,51170,Jackson,Ravenswood,WV,West Virginia
26167,510,51510,Wetzel,Reader,WV,West Virginia
26169,530,51530,Wood,Rockport,WV,West Virginia
26170,420,51420,Ritchie,Saint Marys,WV,West Virginia
26170,360,51360,Pleasants,Saint Marys,WV,West Virginia
26175,470,51470,Tyler,Sistersville,WV,West Virginia
26178,060,51060,Calhoun,Smithville,WV,West Virginia
26178,100,51100,Gilmer,Smithville,WV,West Virginia
26178,420,51420,Ritchie,Smithville,WV,West Virginia
26180,530,51530,Wood,Walker,WV,West Virginia
26180,520,51520,Wirt,Walker,WV,West Virginia
26181,530,51530,Wood,Washington,WV,West Virginia
26184,360,51360,Pleasants,Waverly,WV,West Virginia
26184,420,51420,Ritchie,Waverly,WV,West Virginia
26184,530,51530,Wood,Waverly,WV,West Virginia
26187,530,51530,Wood,Williamstown,WV,West Virginia
26201,000,51000,Barbour,Buckhannon,WV,West Virginia
26201,200,51200,Lewis,Buckhannon,WV,West Virginia
26201,480,51480,Upshur,Buckhannon,WV,West Virginia
26202,330,51330,Nicholas,Fenwick,WV,West Virginia
26203,500,51500,Webster,Erbacon,WV,West Virginia
26205,330,51330,Nicholas,Craigsville,WV,West Virginia
26206,500,51500,Webster,Cowen,WV,West Virginia
26208,330,51330,Nicholas,Camden on Gauley,WV,West Virginia
26208,500,51500,Webster,Camden on Gauley,WV,West Virginia
26209,370,51370,Pocahontas,Snowshoe,WV,West Virginia
26210,480,51480,Upshur,Adrian,WV,West Virginia
26215,480,51480,Upshur,Cleveland,WV,West Virginia
26215,500,51500,Webster,Cleveland,WV,West Virginia
26217,500,51500,Webster,Diana,WV,West Virginia
26218,480,51480,Upshur,French Creek,WV,West Virginia
26219,480,51480,Upshur,Frenchton,WV,West Virginia
26222,500,51500,Webster,Hacker Valley,WV,West Virginia
26224,480,51480,Upshur,Helvetia,WV,West Virginia
26224,410,51410,Randolph,Helvetia,WV,West Virginia
26228,480,51480,Upshur,Kanawha Head,WV,West Virginia
26229,480,51480,Upshur,Lorentz,WV,West Virginia
26230,500,51500,Webster,Pickens,WV,West Virginia
26230,410,51410,Randolph,Pickens,WV,West Virginia
26234,480,51480,Upshur,Rock Cave,WV,West Virginia
26234,500,51500,Webster,Rock Cave,WV,West Virginia
26236,480,51480,Upshur,Selbyville,WV,West Virginia
26236,410,51410,Randolph,Selbyville,WV,West Virginia
26237,480,51480,Upshur,Tallmansville,WV,West Virginia
26238,000,51000,Barbour,Volga,WV,West Virginia
26238,160,51160,Harrison,Volga,WV,West Virginia
26238,480,51480,Upshur,Volga,WV,West Virginia
26241,410,51410,Randolph,Elkins,WV,West Virginia
26241,160,51160,Harrison,Elkins,WV,West Virginia
26250,000,51000,Barbour,Belington,WV,West Virginia
26250,410,51410,Randolph,Belington,WV,West Virginia
26253,410,51410,Randolph,Beverly,WV,West Virginia
26254,460,51460,Tucker,Bowden,WV,West Virginia
26254,410,51410,Randolph,Bowden,WV,West Virginia
26257,410,51410,Randolph,Coalton,WV,West Virginia
26259,410,51410,Randolph,Dailey,WV,West Virginia
26260,460,51460,Tucker,Davis,WV,West Virginia
26261,120,51120,Greenbrier,Richwood,WV,West Virginia
26261,330,51330,Nicholas,Richwood,WV,West Virginia
26263,460,51460,Tucker,Dryfork,WV,West Virginia
26263,410,51410,Randolph,Dryfork,WV,West Virginia
26264,370,51370,Pocahontas,Durbin,WV,West Virginia
26266,500,51500,Webster,Upperglade,WV,West Virginia
26267,000,51000,Barbour,Ellamore,WV,West Virginia
26267,410,51410,Randolph,Ellamore,WV,West Virginia
26267,480,51480,Upshur,Ellamore,WV,West Virginia
26268,410,51410,Randolph,Glady,WV,West Virginia
26269,460,51460,Tucker,Hambleton,WV,West Virginia
26270,410,51410,Randolph,Harman,WV,West Virginia
26270,350,51350,Pendleton,Harman,WV,West Virginia
26271,460,51460,Tucker,Hendricks,WV,West Virginia
26273,410,51410,Randolph,Huttonsville,WV,West Virginia
26275,000,51000,Barbour,Junior,WV,West Virginia
26276,410,51410,Randolph,Kerens,WV,West Virginia
26276,460,51460,Tucker,Kerens,WV,West Virginia
26278,410,51410,Randolph,Mabie,WV,West Virginia
26280,410,51410,Randolph,Mill Creek,WV,West Virginia
26282,410,51410,Randolph,Monterville,WV,West Virginia
26283,000,51000,Barbour,Montrose,WV,West Virginia
26283,410,51410,Randolph,Montrose,WV,West Virginia
26283,460,51460,Tucker,Montrose,WV,West Virginia
26285,410,51410,Randolph,Norton,WV,West Virginia
26287,380,51380,Preston,Parsons,WV,West Virginia
26287,460,51460,Tucker,Parsons,WV,West Virginia
26288,500,51500,Webster,Webster Springs,WV,West Virginia
26289,460,51460,Tucker,Red Creek,WV,West Virginia
26291,370,51370,Pocahontas,Slatyfork,WV,West Virginia
26292,110,51110,Grant,Thomas,WV,West Virginia
26292,460,51460,Tucker,Thomas,WV,West Virginia
26293,410,51410,Randolph,Valley Bend,WV,West Virginia
26294,410,51410,Randolph,Valley Head,WV,West Virginia
26296,410,51410,Randolph,Whitmer,WV,West Virginia
26298,500,51500,Webster,Bergoo,WV,West Virginia
26301,160,51160,Harrison,Clarksburg,WV,West Virginia
26302,160,51160,Harrison,Clarksburg,WV,West Virginia
26320,470,51470,Tyler,Alma,WV,West Virginia
26321,200,51200,Lewis,Alum Bridge,WV,West Virginia
26323,160,51160,Harrison,Anmoore,WV,West Virginia
26325,420,51420,Ritchie,Auburn,WV,West Virginia
26327,420,51420,Ritchie,Berea,WV,West Virginia
26330,000,51000,Barbour,Bridgeport,WV,West Virginia
26330,160,51160,Harrison,Bridgeport,WV,West Virginia
26330,450,51450,Taylor,Bridgeport,WV,West Virginia
26335,100,51100,Gilmer,Burnsville,WV,West Virginia
26335,030,51030,Braxton,Burnsville,WV,West Virginia
26337,420,51420,Ritchie,Cairo,WV,West Virginia
26338,200,51200,Lewis,Camden,WV,West Virginia
26339,080,51080,Doddridge,Center Point,WV,West Virginia
26342,100,51100,Gilmer,Coxs Mills,WV,West Virginia
26342,420,51420,Ritchie,Coxs Mills,WV,West Virginia
26343,480,51480,Upshur,Crawford,WV,West Virginia
26343,200,51200,Lewis,Crawford,WV,West Virginia
26346,420,51420,Ritchie,Ellenboro,WV,West Virginia
26346,360,51360,Pleasants,Ellenboro,WV,West Virginia
26347,450,51450,Taylor,Flemington,WV,West Virginia
26347,000,51000,Barbour,Flemington,WV,West Virginia
26348,510,51510,Wetzel,Folsom,WV,West Virginia
26349,000,51000,Barbour,Galloway,WV,West Virginia
26351,420,51420,Ritchie,Glenville,WV,West Virginia
26351,100,51100,Gilmer,Glenville,WV,West Virginia
26354,450,51450,Taylor,Grafton,WV,West Virginia
26361,160,51160,Harrison,Gypsy,WV,West Virginia
26362,420,51420,Ritchie,Harrisville,WV,West Virginia
26366,160,51160,Harrison,Haywood,WV,West Virginia
26369,160,51160,Harrison,Hepzibah,WV,West Virginia
26372,200,51200,Lewis,Horner,WV,West Virginia
26374,300,51300,Monongalia,Independence,WV,West Virginia
26374,380,51380,Preston,Independence,WV,West Virginia
26374,450,51450,Taylor,Independence,WV,West Virginia
26376,200,51200,Lewis,Ireland,WV,West Virginia
26376,030,51030,Braxton,Ireland,WV,West Virginia
26377,510,51510,Wetzel,Jacksonburg,WV,West Virginia
26377,470,51470,Tyler,Jacksonburg,WV,West Virginia
26378,200,51200,Lewis,Jane Lew,WV,West Virginia
26378,160,51160,Harrison,Jane Lew,WV,West Virginia
26384,200,51200,Lewis,Linn,WV,West Virginia
26384,100,51100,Gilmer,Linn,WV,West Virginia
26385,480,51480,Upshur,Lost Creek,WV,West Virginia
26385,160,51160,Harrison,Lost Creek,WV,West Virginia
26386,160,51160,Harrison,Lumberport,WV,West Virginia
26404,160,51160,Harrison,Meadowbrook,WV,West Virginia
26405,380,51380,Preston,Moatsville,WV,West Virginia
26405,000,51000,Barbour,Moatsville,WV,West Virginia
26408,160,51160,Harrison,Mount Clare,WV,West Virginia
26410,380,51380,Preston,Newburg,WV,West Virginia
26411,100,51100,Gilmer,New Milton,WV,West Virginia
26411,080,51080,Doddridge,New Milton,WV,West Virginia
26412,030,51030,Braxton,Orlando,WV,West Virginia
26412,100,51100,Gilmer,Orlando,WV,West Virginia
26412,200,51200,Lewis,Orlando,WV,West Virginia
26415,470,51470,Tyler,Pennsboro,WV,West Virginia
26415,420,51420,Ritchie,Pennsboro,WV,West Virginia
26416,000,51000,Barbour,Philippi,WV,West Virginia
26416,450,51450,Taylor,Philippi,WV,West Virginia
26419,510,51510,Wetzel,Pine Grove,WV,West Virginia
26421,420,51420,Ritchie,Pullman,WV,West Virginia
26422,160,51160,Harrison,Reynoldsville,WV,West Virginia
26424,450,51450,Taylor,Rosemont,WV,West Virginia
26425,460,51460,Tucker,Rowlesburg,WV,West Virginia
26425,380,51380,Preston,Rowlesburg,WV,West Virginia
26426,160,51160,Harrison,Salem,WV,West Virginia
26426,080,51080,Doddridge,Salem,WV,West Virginia
26430,100,51100,Gilmer,Sand Fork,WV,West Virginia
26431,450,51450,Taylor,Shinnston,WV,West Virginia
26431,240,51240,Marion,Shinnston,WV,West Virginia
26431,160,51160,Harrison,Shinnston,WV,West Virginia
26434,470,51470,Tyler,Shirley,WV,West Virginia
26435,450,51450,Taylor,Simpson,WV,West Virginia
26436,080,51080,Doddridge,Smithburg,WV,West Virginia
26437,510,51510,Wetzel,Smithfield,WV,West Virginia
26437,240,51240,Marion,Smithfield,WV,West Virginia
26438,160,51160,Harrison,Spelter,WV,West Virginia
26440,450,51450,Taylor,Thornton,WV,West Virginia
26440,380,51380,Preston,Thornton,WV,West Virginia
26440,000,51000,Barbour,Thornton,WV,West Virginia
26443,100,51100,Gilmer,Troy,WV,West Virginia
26443,080,51080,Doddridge,Troy,WV,West Virginia
26444,380,51380,Preston,Tunnelton,WV,West Virginia
26447,200,51200,Lewis,Walkersville,WV,West Virginia
26447,030,51030,Braxton,Walkersville,WV,West Virginia
26448,240,51240,Marion,Wallace,WV,West Virginia
26448,160,51160,Harrison,Wallace,WV,West Virginia
26448,080,51080,Doddridge,Wallace,WV,West Virginia
